timestamp,j1_pos,j1_vel,...,j6_pos,j6_vel
0.120356,0.0425339,1.06227,-0.0131607,-0.0019536,0.0371933,0.158242,0.00782013,-0.0410256,-0.221447,-3.0696,-2.22152,-22.8791,3.97898,38.0855
0.122521,0.0444412,1.04762,-0.0131607,0.00195408,0.0375748,0.142613,0.00743866,-0.029304,-0.226406,-2.92308,-2.26577,-22.8059,4.05604,39.1795
0.124609,0.0463486,1.07693,-0.0131607,-0.0019536,0.0375748,0.138706,0.00743866,-0.0214896,-0.230984,-2.7619,-2.31003,-22.7619,4.14187,40.9573
0.126277,0.0490208,1.04762,-0.0131607,-0.0019536,0.0379562,0.11917,0.00743866,-0.0136752,-0.235943,-2.64469,-2.35466,-22.7912,4.21778,42.5983
0.128685,0.0505466,1.03297,-0.0131607,-0.0019536,0.0383377,0.111356,0.00743866,-0.00976801,-0.240139,-2.55678,-2.39891,-22.7912,4.27691,42.8718
0.130518,0.0520725,1.01832,-0.0131607,-0.00586081,0.0383377,0.111356,0.00782013,-0.00586081,-0.244335,-2.43956,-2.44392,-22.7766,4.31582,40.9573
0.132358,0.0551243,1.06227,-0.0131607,-0.0019536,0.0387192,0.0996342,0.00743866,-0.00586081,-0.24815,-2.24908,-2.48856,-22.8498,4.33986,35.0769
0.134259,0.0570316,1.09158,-0.0131607,0.00195408,0.0391006,0.095727,0.00743866,-0.00586081,-0.251202,-2.05861,-2.53319,-22.9084,4.34291,27.4188
0.136381,0.058939,1.10623,-0.0131607,-0.0019536,0.0391006,0.0918198,0.00782013,-0.00586081,-0.254635,-1.94139,-2.57782,-22.9377,4.32879,17.0257
0.1383,0.0612278,1.13553,-0.0131607,-0.0019536,0.0391006,0.0761909,0.00743866,-0.0019536,-0.25845,-1.91209,-2.62245,-22.8791,4.30171,11.1453
0.140296,0.0650425,1.17949,-0.0131607,0.00195408,0.0391006,0.0449333,0.00782013,-0.0019536,-0.261883,-1.88278,-2.66709,-22.8938,4.26852,-1.16238
0.142384,0.0665684,1.15018,-0.0131607,-0.0019536,0.0391006,0.0253973,0.00782013,-0.0019536,-0.265697,-1.92674,-2.71058,-22.9524,4.23114,-12.6496
0.144352,0.0680943,1.12088,-0.0131607,-0.00586081,0.0391006,0.0175829,0.00782013,0.00195408,-0.269895,-1.88278,-2.76207,-22.9084,4.19032,-22.359
0.146474,0.0707645,1.06227,-0.0131607,0.00195408,0.0391006,0.00586128,0.00782013,0.00195408,-0.272946,-1.79487,-2.80709,-22.8938,4.15026,-31.7949
0.148312,0.0726719,1.07693,-0.0131607,-0.0019536,0.0391006,0.00586128,0.00782013,0.00195408,-0.275617,-1.67766,-2.8521,-22.9524,4.11975,-33.1624
0.150375,0.0745792,1.12088,-0.0131607,-0.0019536,0.0391006,0.00195408,0.00782013,0.00586128,-0.277905,-1.50183,-2.89712,-23.0403,4.09876,-33.7094
0.15281,0.0772495,1.19414,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,0.00586128,-0.279813,-1.35531,-2.94251,-23.1136,4.08923,-31.7949
0.154371,0.0814457,1.28205,-0.0131607,-0.0019536,0.0391006,-0.00976801,0.00782013,0.00195408,-0.282102,-1.22344,-2.98829,-23.1868,4.08732,-27.282
0.156408,0.0837345,1.28205,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,0.00195408,-0.283628,-1.13553,-3.03368,-23.2454,4.09114,-21.265
0.158328,0.0867863,1.32601,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,0.00195408,-0.285916,-1.04762,-3.08671,-23.4066,4.09876,-14.4273
0.160469,0.0886936,1.2674,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,0.00195408,-0.287061,-0.945055,-3.13249,-23.4506,4.11135,-8
0.162382,0.0902195,1.22345,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,0.00195408,-0.288205,-0.798534,-3.17826,-23.4652,4.12394,-2.11966
0.164299,0.0928898,1.12088,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,0.00195408,-0.288968,-0.681318,-3.22404,-23.4652,4.13806,2.52994
0.166623,0.0944157,1.01832,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,-0.0019536,-0.289731,-0.564102,-3.26944,-23.3773,4.1495,6.22223
0.168407,0.0955601,0.989014,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.290112,-0.432234,-3.31941,-23.3333,4.16133,8.41028
0.170434,0.0982304,0.915752,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.00586081,-0.290494,-0.344322,-3.36404,-23.2601,4.17086,9.64105
0.172717,0.0993748,0.915752,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.290875,-0.315018,-3.40868,-23.0842,4.17659,9.7778
0.174514,0.101282,0.915752,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.291638,-0.358974,-3.45293,-22.9377,4.17773,9.09402
0.176864,0.103571,0.989014,-0.0131607,-0.0019536,0.0391006,0.00195408,0.00782013,-0.0019536,-0.292401,-0.358974,-3.49718,-22.8791,4.1762,7.453
0.178709,0.107767,1.17949,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.293164,-0.32967,-3.54181,-22.8645,4.17353,5.26498
0.180398,0.110056,1.2381,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.293546,-0.300365,-3.58644,-22.8645,4.17125,2.94019
0.18252,0.111963,1.2674,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.00586081,-0.293927,-0.271063,-3.64633,-22.9084,4.16934,1.16241
0.184298,0.115015,1.31136,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.294309,-0.212454,-3.69135,-22.9963,4.16934,-0.615387
0.186333,0.118067,1.29671,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.294309,-0.153847,-3.73636,-23.0989,4.16896,-1.16238
0.188844,0.119593,1.2674,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,0.00195408,-0.293927,-0.0805855,-3.78176,-23.0989,4.16896,-1.29913
0.190594,0.121881,1.22345,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.00586081,-0.293927,-0.0512829,-3.82715,-23.1282,4.16896,-1.16238
0.192417,0.123789,1.16484,-0.0131607,-0.00586081,0.0391006,-0.00586081,0.00782013,-0.0019536,-0.293927,-0.00732613,-3.87217,-23.1575,4.16896,-1.02563
0.194421,0.126459,1.12088,-0.0131607,0.00195408,0.0391006,-0.00586081,0.00782013,-0.0019536,-0.293546,0.0366325,-3.91718,-23.1868,4.16896,-1.02563
0.196195,0.129129,1.16484,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,-0.00586081,-0.293164,0.0952396,-3.9622,-23.1575,4.16858,-0.752136
0.198312,0.131037,1.16484,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,-0.0019536,-0.292783,0.124544,-4.00721,-23.0842,4.16858,-0.615387
0.200588,0.133326,1.19414,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,0.00195408,-0.292401,0.153849,-4.05184,-23.0403,4.16819,-0.615387
0.202686,0.137903,1.2674,-0.0131607,-0.0019536,0.0391006,-0.00976801,0.00782013,-0.0019536,-0.292401,0.139196,-4.09648,-23.0256,4.16781,-0.478638
0.204501,0.139811,1.29671,-0.0131607,0.00195408,0.0391006,-0.00586081,0.00782013,-0.0019536,-0.29202,0.109892,-4.14187,-23.0256,4.16781,-0.478638
0.206363,0.142099,1.34066,-0.0131607,-0.0019536,0.0391006,-0.00976801,0.00782013,0.00195408,-0.29202,0.0512848,-4.20253,-22.9963,4.16819,-0.478638
0.208599,0.145914,1.34066,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,0.00195408,-0.292401,0.0219803,-4.24792,-23.0403,4.16858,-0.205139
0.210518,0.147441,1.22345,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,0.00195408,-0.29202,0.0219803,-4.29294,-23.0989,4.16858,-0.205139
0.21229,0.150493,1.17949,-0.0131607,0.00195408,0.0391006,-0.0019536,0.00782013,0.00195408,-0.29202,0.0366325,-4.33948,-23.1136,4.16896,-0.0683899
0.214536,0.152019,1.12088,-0.0131607,0.00195408,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.29202,0.0219803,-4.38411,-23.0842,4.16972,0.0683899
0.216371,0.153544,1.07693,-0.0131607,0.00195408,0.0391006,-0.00586081,0.00782013,-0.0019536,-0.29202,0.00732803,-4.43637,-23.1282,4.16934,0.0683899
0.218314,0.156215,1.06227,-0.0131607,0.00195408,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.29202,0.0219803,-4.48138,-23.1136,4.16896,0.0683899
0.220548,0.157741,1.06227,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.00586081,-0.29202,-0.00732613,-4.52602,-23.1136,4.16934,0.0683899
0.222771,0.159648,1.06227,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.292401,-0.0366306,-4.57065,-23.0696,4.16972,0.0683899
0.224348,0.163081,1.16484,-0.0131607,-0.00586081,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.292401,-0.0659332,-4.61566,-22.9963,4.16934,-0.0683899
0.226768,0.164989,1.19414,-0.0131607,0.00195408,0.0391006,-0.00586081,0.00782013,-0.0019536,-0.292783,-0.0805855,-4.6603,-22.967,4.16896,-0.0683899
0.228335,0.167277,1.25275,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.293164,-0.124542,-4.70455,-22.9231,4.16972,-0.0683899
0.230613,0.170329,1.28205,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,-0.0019536,-0.293546,-0.153847,-4.7488,-22.8352,4.16972,-0.0683899
0.232682,0.172236,1.2674,-0.0131607,0.00195408,0.0391006,-0.0019536,0.00782013,0.00195408,-0.293927,-0.168499,-4.79343,-22.7912,4.1701,-0.0683899
0.234597,0.17567,1.2381,-0.0131607,0.00195408,0.0391006,-0.0019536,0.00782013,-0.00586081,-0.293927,-0.139194,-4.83768,-22.8059,4.17125,0.0683899
0.236407,0.177196,1.22345,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.00586081,-0.293927,-0.0659332,-4.86019,-22.8352,4.17201,0.205139
0.239816,0.180629,1.22345,-0.0131607,0.00195408,0.0391006,-0.0019536,0.00782013,0.00195408,-0.293927,-0.0366306,-4.90482,-22.8205,4.1743,0.205139
0.240452,0.183299,1.19414,-0.0131607,0.00195408,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.293546,-0.00732613,-4.94831,-22.7619,4.17697,0.478638
0.242795,0.184825,1.20879,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.293546,0.00732803,-4.99409,-22.8352,4.17887,0.752167
0.244922,0.187114,1.2381,-0.0131607,-0.0019536,0.0391006,-0.0019536,0.00782013,-0.0019536,-0.293546,0.0366325,-5.04292,-22.8498,4.18193,1.16241
0.246574,0.190547,1.29671,-0.0131607,-0.00586081,0.0391006,-0.00976801,0.00782013,-0.00586081,-0.293164,0.0659351,-5.08755,-22.8498,4.18536,1.29916
0.248475,0.192836,1.29671,-0.0131607,-0.0019536,0.0391006,-0.00586081,0.00782013,-0.0019536,-0.293164,0.0659351,-5.10929,-22.8059,4.18689,1.43591
0.250752,0.196269,1.38462,-0.0131607,-0.0019536,0.0391006,-0.00976801,0.00782013,-0.0019536,-0.292783,0.0659351,-5.15316,-22.7473,4.18994,1.57266
0.252291,0.198176,1.34066,-0.0131607,-0.0019536,0.0387192,-0.00976801,0.00782013,-0.0019536,-0.292783,0.0952396,-5.20848,-22.7179,4.19413,1.70941
0.254398,0.200084,1.25275,-0.0131607,0.00195408,0.0387192,-0.0136752,0.00782013,-0.0019536,-0.292783,0.0512848,-5.25197,-22.6007,4.19757,1.84616
0.256409,0.20161,1.17949,-0.0131607,-0.0019536,0.0387192,-0.00976801,0.00782013,0.00195408,-0.292783,0.0366325,-5.29889,-22.4542,4.20138,1.98291
0.258444,0.204661,1.12088,-0.0131607,-0.0019536,0.0387192,-0.00976801,0.00782013,-0.00586081,-0.292783,-0.00732613,-5.34199,-22.3663,4.20558,2.11969
0.260368,0.206187,1.09158,-0.0131607,-0.0019536,0.0387192,-0.0136752,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.262541,0.208095,1.09158,-0.0131607,-0.0019536,0.0387192,-0.00586081,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.26489,0.211909,1.13553,-0.0131607,-0.00586081,0.0387192,-0.00586081,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.266267,0.214198,1.20879,-0.0131607,-0.0019536,0.0387192,-0.00976801,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.268589,0.216105,1.2674,-0.0131607,0.00195408,0.0387192,-0.00976801,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.270375,0.218776,1.29671,-0.0131607,0.00195408,0.0387192,-0.0136752,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.272258,0.22259,1.17949,-0.0131607,0.00586128,0.0387192,-0.0175824,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.274468,0.223353,0.989014,-0.0131607,-0.0019536,0.0383377,-0.029304,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.276544,0.224498,0.945057,-0.0131607,-0.00586081,0.0383377,-0.0332112,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.278368,0.225261,0.945057,-0.0131607,-0.00586081,0.0383377,-0.029304,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.280501,0.225642,0.945057,-0.0131607,-0.00586081,0.0383377,-0.0214896,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.282513,0.229457,1.00366,-0.0131607,0.00195408,0.0383377,-0.0214896,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.284986,0.231364,1.06227,-0.0131607,0.00195408,0.0383377,-0.0136752,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.287302,0.233272,1.12088,-0.0131607,0.00195408,0.0383377,-0.0136752,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.289076,0.235179,1.15018,-0.0131607,-0.00586081,0.0383377,-0.00976801,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.290454,0.238231,1.16484,-0.0131607,-0.00586081,0.0383377,-0.00586081,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.292466,0.242427,1.28205,-0.0131607,-0.0019536,0.0383377,-0.00586081,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.294707,0.244718,1.31136,-0.0131607,0.00195408,0.0383377,-0.0019536,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.296924,0.249295,1.34066,-0.0131607,-0.00586081,0.0383377,-0.0019536,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.298537,0.250821,1.29671,-0.0131607,-0.00586081,0.0383377,-0.00586081,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.300986,0.252347,1.16484,-0.0131607,-0.00586081,0.0383377,-0.0019536,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.302539,0.254254,1.06227,-0.0131607,-0.00586081,0.0383377,-0.0019536,0.00782013,0.00195408,-0.292783,0.0219803,-5.38434,-22.2198,4.20672,2.11969
0.304435,0.25578,1.04762,-0.0131607,-0.0019536,0.0383377,-0.00586081,0.00782013,-0.0019536,-0.292783,0.00732803,-5.40532,-22.1612,4.21092,2.25644
0.306518,0.258069,0.974361,-0.0131607,-0.0019536,0.0383377,0.00195408,0.00782013,0.00195408,-0.290494,0.0805874,-6.61765,-23.1722,4.21206,2.25644
0.308401,0.259595,0.974361,-0.0131607,-0.0019536,0.0383377,-0.0019536,0.00782013,-0.0019536,-0.290494,0.0219803,-6.65923,-23.1868,4.21206,2.25644
0.310738,0.261121,0.959709,-0.0131607,-0.0019536,0.0383377,-0.0019536,0.00782013,0.00195408,-0.290494,0.00732803,-6.70119,-23.1868,4.21206,2.25644
